Account Number,Income,Credit Limit,Credit Rating,Household Size,Education Years,TV Hours Per Week,Age,Gender,Married,Credit Limit Breach
16179760,113.0,24.864379084967318,771.8627450980392,2,0,56,51,Male,No,No
19042438,115.8,22.45095238095238,627.0571428571428,8,0,36,56,Male,Yes,No
7555429,70.6,20.96727272727273,778.0363636363636,7,3,19,22,Female,No,No
25699426,50.8,16.23869918699187,674.3219512195121,6,3,58,41,Female,Yes,No
25817171,38.4,11.96,417.6,2,2,35,50,Female,Yes,No
5614986,121.0,26.472514619883043,748.3508771929825,2,3,6,57,Male,Yes,No
4188159,60.0,18.630769230769232,517.8461538461538,8,1,35,52,Female,No,No
2213959,119.1,15.85,771.0,7,4,25,32,Male,Yes,No
16151841,37.3,19.756879432624114,525.4127659574468,5,2,33,47,Male,Yes,No
15296639,54.7,18.204242424242423,672.2545454545455,2,3,44,55,Female,Yes,No
24135178,58.8,19.85693693693694,771.4162162162163,2,4,15,37,Female,No,Yes
2546428,87.0,15.5,750.0,7,5,13,36,Male,Yes,No
5070293,130.4,27.883333333333333,773.0,7,0,29,32,Female,No,No
63881,53.5,10.776190476190475,586.5714285714286,1,2,50,35,Female,Yes,Yes
9284657,24.1,18.99877192982456,479.9263157894736,7,2,34,38,Male,No,No
7252240,94.7,22.017755102040816,721.065306122449,4,0,58,49,Male,No,No
11230397,89.0,17.483333333333334,809.0,1,3,15,46,Female,Yes,No
27532072,78.1,16.810212765957445,588.6127659574468,4,2,20,47,Male,No,No
19027738,89.0,19.245238095238097,674.7142857142858,2,0,41,28,Male,No,No
23208166,70.7,13.979999999999999,538.8,8,2,16,64,Male,No,No
13814463,94.8,22.79222222222222,707.5333333333333,4,2,50,60,Male,Yes,Yes
11385549,104.6,19.1,846.0,5,5,43,37,Male,Yes,Yes
3735592,73.2,17.945217391304347,776.7130434782609,7,4,41,46,Female,Yes,No
22862716,93.1,21.583333333333336,815.0,1,5,40,60,Male,Yes,No
28576289,45.2,11.878850574712644,472.7310344827587,5,2,33,58,Male,Yes,No
25868108,33.5,19.566666666666666,514.0,3,3,8,32,Female,Yes,No
27663829,100.9,25.35,801.0,3,5,47,31,Male,Yes,No
9449179,34.2,12.432032520325203,505.9219512195122,3,3,31,41,Female,No,No
17214078,71.4,18.076666666666668,784.6,5,5,18,32,Male,No,No
18120278,55.0,17.046296296296298,602.7777777777778,4,5,24,45,Male,Yes,No
8829618,97.2,16.554603174603173,633.2761904761904,5,1,14,42,Male,No,No
27337799,20.5,8.665217391304349,459.9130434782609,5,4,24,46,Female,No,No
16163726,73.5,22.42962962962963,625.7777777777778,3,2,5,45,Male,No,No
27005601,47.2,18.565802469135804,573.9481481481482,5,1,61,54,Male,Yes,No
19703504,44.7,10.365365853658536,501.9219512195122,6,3,50,41,Female,No,No
15460081,25.5,19.815217391304348,588.9130434782609,5,4,9,46,Female,Yes,No
10245125,53.7,12.361884057971016,561.7130434782609,3,2,45,46,Male,No,No
138469,82.7,22.13246913580247,787.9481481481482,7,3,52,54,Female,Yes,No
14292306,22.5,14.386879432624113,323.2127659574468,6,1,20,47,Female,No,No
15956,76.7,23.1,786.0,8,5,57,42,Male,No,No
13292464,47.2,23.371269841269843,742.2761904761905,6,5,42,42,Male,No,No
21854780,125.0,21.65,819.0,6,1,32,43,Female,No,No
29704137,93.0,24.916666666666664,775.0,3,5,5,32,Male,No,No
21384304,112.0,26.534108527131785,752.046511627907,3,0,44,43,Male,Yes,No
368501,27.1,8.026879432624114,361.6127659574468,2,1,28,47,Female,No,No
19740504,45.6,9.997575757575758,419.8545454545455,7,2,31,55,Male,No,No
8929979,38.2,19.932032520325205,535.9219512195123,5,2,53,41,Male,No,No
12448913,54.3,16.358888888888888,441.5333333333333,8,2,56,60,Female,Yes,No
24918812,71.4,16.414901960784313,624.8941176470589,4,1,49,34,Female,Yes,No
26332057,95.3,18.65,759.0,3,4,30,52,Female,No,No
5450688,9.8,12.29108843537415,557.465306122449,6,4,32,49,Male,Yes,No
7074900,74.4,19.07720430107527,664.6322580645161,8,2,24,62,Male,Yes,No
16040232,119.2,17.967037037037038,778.0222222222222,1,1,34,36,Male,Yes,No
15372246,40.1,20.202962962962964,612.1777777777778,3,2,26,45,Male,No,No
13431540,44.6,13.821045751633987,529.2627450980392,4,3,22,51,Male,No,No
27820987,37.9,10.982222222222223,598.9333333333334,2,2,35,24,Male,Yes,No
4300906,36.5,22.183333333333334,671.0,6,5,55,40,Male,Yes,No
27684726,106.3,22.65,819.0,2,5,16,54,Female,Yes,No
23260571,97.7,17.03354609929078,722.0127659574468,7,0,45,47,Male,Yes,No
22645064,65.4,20.17111111111111,490.2666666666667,6,0,23,48,Male,No,No
13372878,21.9,10.715555555555557,522.9333333333334,7,2,52,24,Male,No,No
27604721,66.0,24.93888888888889,836.3333333333334,2,4,50,24,Male,Yes,No
12574441,36.1,19.817777777777778,529.0666666666667,2,1,62,48,Female,No,No
13384933,43.0,20.81880341880342,649.1282051282051,4,2,51,39,Female,Yes,No
7247894,90.6,18.266666666666666,796.0,6,1,5,30,Male,Yes,No
12845555,94.9,21.60973544973545,756.584126984127,7,3,29,63,Female,No,No
28841190,108.8,21.016296296296296,720.9777777777778,3,1,53,45,Male,No,No
12356176,56.2,19.641538461538463,578.4923076923078,5,0,32,26,Male,No,No
28422627,54.5,23.934615384615384,716.0769230769231,2,5,51,65,Male,No,No
23758393,63.7,17.29912568306011,497.9475409836066,5,1,5,61,Male,Yes,No
28425306,123.0,28.266666666666666,796.0,3,4,50,53,Female,No,No
264514,63.7,17.316666666666666,799.0,8,4,51,41,Male,Yes,No
2351215,107.3,22.54543859649123,692.7263157894737,7,0,41,38,Female,Yes,No
10285699,81.4,16.540769230769232,752.446153846154,8,4,59,52,Male,Yes,No
17194396,98.0,22.316666666666666,799.0,3,3,4,49,Male,No,No
7760695,106.7,19.544285714285714,692.6571428571428,8,0,21,56,Male,No,No
10307952,81.2,18.295217391304348,617.7130434782609,4,2,32,46,Female,No,No
309460,30.2,10.212389937106918,312.7433962264151,6,1,32,53,Male,Yes,Yes
23812833,83.5,19.581884057971017,754.9130434782609,3,3,37,46,Female,No,No
10241143,47.2,16.93,475.8,4,2,14,40,Male,No,No
22922511,37.1,14.566553672316385,453.99322033898306,8,2,2,59,Male,No,No
19594654,100.7,21.20251461988304,732.1508771929824,5,0,50,57,Male,No,No
54761,44.4,21.028699186991872,601.7219512195122,2,2,44,41,Female,Yes,No
29081332,122.0,22.75,825.0,6,3,4,41,Male,No,No
5040852,77.1,24.404102564102566,744.2461538461539,3,4,29,52,Male,No,No
11963637,123.5,18.96666666666667,838.0,4,1,39,20,Male,No,No
16296169,84.3,20.367712418300652,802.0627450980392,7,4,6,51,Male,No,No
17649518,96.8,19.903333333333336,594.2,2,1,52,50,Male,Yes,No
6699690,32.8,17.622032520325202,517.3219512195121,4,2,39,41,Female,Yes,No
14181474,35.1,12.151111111111112,549.0666666666667,5,3,29,48,Female,No,No
4364238,21.8,16.22877192982456,433.7263157894737,1,0,49,38,Female,No,No
15727020,41.6,12.462514619883041,507.75087719298244,6,3,19,57,Male,No,No
13333474,98.6,19.736969696969698,764.2181818181818,1,1,58,44,Female,No,No
21181268,103.1,18.55,813.0,7,4,36,35,Female,No,No
22191016,53.0,14.4,564.0,6,4,20,50,Male,No,No
27843214,51.6,11.979181286549707,478.75087719298244,4,1,57,57,Female,Yes,No
19895458,16.6,20.932105263157894,655.9263157894736,5,5,58,38,Male,Yes,No
23614415,51.1,18.84077519379845,590.446511627907,1,4,44,43,Female,Yes,No
12423565,69.8,23.69037037037037,761.4222222222222,4,2,30,36,Female,No,No
9056808,87.6,17.6374358974359,578.2461538461539,3,0,2,52,Female,No,No
28585020,104.5,22.4505376344086,747.0322580645161,8,1,4,62,Male,No,No
20878232,37.5,19.03333333333333,602.0,5,3,39,25,Male,Yes,No
10247762,26.1,15.407741935483871,564.4645161290323,6,4,7,31,Male,Yes,No
11652979,77.2,18.228850574712645,733.7310344827586,6,3,56,58,Male,No,Yes
17914766,40.1,19.42030303030303,565.2181818181818,4,3,30,44,Female,Yes,No
28171267,22.5,9.652032520325204,459.1219512195122,1,1,50,41,Male,No,Yes
7558095,65.3,12.880606060606059,652.8363636363636,7,0,20,22,Male,Yes,No
11255886,26.4,15.26354609929078,615.8127659574468,5,4,28,47,Female,No,No
22170320,58.1,17.02410852713178,721.446511627907,4,3,24,43,Male,Yes,No
1097199,58.8,13.622136752136752,697.3282051282051,3,2,40,39,Male,Yes,No
2768976,77.1,15.215438596491227,612.9263157894736,5,0,21,38,Female,Yes,No
5518484,91.7,23.469181286549706,628.1508771929824,5,2,3,57,Male,Yes,No
24630931,83.0,18.205555555555556,672.3333333333333,7,1,31,60,Female,Yes,No
4061145,113.2,26.03333333333333,842.0,5,3,30,33,Female,No,No
28432354,96.1,15.516666666666667,751.0,1,3,56,40,Female,No,No
26320432,40.7,15.58,634.8,5,5,51,40,Female,No,No
26984856,46.8,16.25536585365854,495.3219512195122,7,2,44,41,Male,No,No
8301188,71.7,19.494285714285716,689.6571428571428,4,3,28,56,Female,No,No
11095172,26.7,15.175238095238095,670.5142857142857,7,5,53,28,Male,Yes,No
2774995,30.2,15.50962962962963,630.5777777777778,5,5,32,45,Male,No,No
27305876,70.9,13.234603174603174,614.0761904761905,3,1,52,42,Male,No,No
27212031,92.6,14.744421768707484,764.665306122449,1,2,23,49,Female,Yes,No
22803275,68.1,13.856402116402116,531.384126984127,2,3,41,63,Male,Yes,Yes
5676926,76.1,18.55869918699187,573.5219512195122,7,1,20,41,Male,Yes,No
19195420,38.6,17.5420325203252,572.5219512195122,6,4,25,41,Male,Yes,No
20551993,34.6,17.406666666666666,684.4,6,4,19,40,Male,Yes,No
24232071,55.3,12.854408602150537,651.2645161290322,6,3,33,31,Female,No,No
9825214,72.5,15.055847953216375,603.3508771929825,4,0,56,57,Male,No,No
29367597,59.5,13.527777777777779,451.6666666666667,2,1,56,48,Male,No,No
8043340,64.7,21.050212765957447,543.0127659574468,7,1,22,47,Female,No,No
21590007,54.9,14.616666666666667,757.0,1,4,24,36,Male,Yes,No
6880263,42.3,18.619056603773583,577.143396226415,2,4,54,53,Female,Yes,No
8929184,88.1,18.70720430107527,582.4322580645161,2,0,6,62,Female,Yes,No
8509580,73.3,23.224421768707483,793.465306122449,4,4,24,49,Female,No,No
25724751,105.2,14.879735449735449,712.7841269841269,4,4,33,63,Male,No,No
10925796,55.2,22.91030303030303,714.6181818181818,6,4,33,44,Male,No,No
24618047,108.8,26.96666666666667,778.0,7,4,20,59,Female,Yes,No
19700764,91.5,13.986879432624113,539.2127659574468,3,0,42,47,Male,Yes,No
12137409,48.9,16.865555555555556,591.9333333333334,4,1,44,24,Male,No,No
24405792,5.4,14.063603603603605,363.8162162162163,6,1,23,37,Male,No,No
29452471,89.9,13.990952380952383,599.4571428571429,4,1,15,56,Male,No,No
21126840,59.5,14.034408602150537,662.0645161290322,5,3,50,31,Male,No,No
25824309,21.6,10.487619047619049,389.25714285714287,5,4,52,56,Male,Yes,No
323266,111.8,21.566666666666666,754.0,2,3,57,45,Male,No,Yes
16205457,33.6,11.686296296296296,521.1777777777778,2,1,22,45,Male,Yes,No
9329520,101.4,23.35,801.0,5,2,14,25,Female,No,No
6897,44.2,13.793636363636363,467.6181818181818,8,0,3,44,Male,Yes,No
13089254,67.4,19.07720430107527,664.6322580645161,2,2,56,62,Female,Yes,No
2263536,20.4,19.480212765957447,508.8127659574468,2,3,19,47,Male,Yes,No
26946947,50.1,13.961604938271604,717.6962962962963,3,3,51,27,Male,Yes,No
4570941,89.1,18.933333333333334,836.0,2,1,38,28,Male,No,No
27197887,44.1,11.777037037037038,526.6222222222223,2,3,32,36,Male,Yes,No
19543519,36.8,13.296190476190475,557.7714285714285,3,4,14,35,Female,No,Yes
21974192,47.8,14.090270270270272,665.4162162162163,3,2,19,37,Female,No,No
24316471,77.1,21.006666666666668,660.4,4,2,32,40,Male,Yes,No
7630175,45.5,12.081045751633987,604.8627450980392,2,4,12,51,Female,Yes,No
757072,25.1,15.621884057971014,337.31304347826085,6,1,17,46,Male,No,No
394000,60.7,19.83877192982456,530.3263157894737,2,0,35,38,Male,No,No
27616389,68.8,14.617435897435898,637.0461538461539,5,4,25,52,Male,No,No
19835867,79.9,21.918771929824562,655.1263157894737,8,2,7,38,Male,No,No
7590539,102.8,21.516666666666666,811.0,2,4,25,23,Female,Yes,No
3104163,45.3,16.827070707070707,469.6242424242424,2,0,47,33,Male,Yes,No
29171747,93.9,16.07296296296296,724.3777777777777,6,3,4,45,Male,No,No
25729001,76.6,18.94213675213675,656.5282051282051,2,3,50,39,Male,No,No
18076551,92.3,21.083333333333336,785.0,4,5,42,34,Male,No,No
2298568,63.4,16.89687943262411,653.8127659574468,2,3,33,47,Male,No,No
9551798,51.9,12.517575757575758,571.0545454545454,2,2,55,55,Male,Yes,No
28157337,49.3,20.73572327044025,644.143396226415,5,3,56,53,Male,No,No
29664419,51.6,22.957441860465117,777.446511627907,2,5,58,43,Male,No,No
549383,83.3,13.372459016393442,562.3475409836066,1,1,48,61,Male,Yes,No
1477146,80.4,16.06793650793651,724.0761904761905,8,2,31,42,Male,Yes,No
11549088,105.8,22.53333333333333,752.0,7,4,12,67,Male,Yes,No
1832733,69.7,21.776296296296294,706.5777777777778,8,4,37,45,Female,No,No
12658636,35.6,7.770952380952381,406.25714285714287,6,2,12,56,Male,No,No
1054227,100.8,17.7,762.0,2,3,44,23,Male,No,No
19922455,79.7,16.49869918699187,749.9219512195123,2,1,45,41,Male,Yes,No
18186926,101.4,18.916666666666664,835.0,2,2,3,35,Female,No,No
7015805,42.8,9.246553672316384,434.793220338983,8,1,29,59,Male,No,Yes
27627346,59.3,14.457755102040815,747.465306122449,4,5,55,49,Male,No,No
12773646,29.4,16.76877192982456,526.1263157894737,7,4,42,38,Male,Yes,No
26177497,110.4,15.666666666666666,760.0,6,5,5,61,Female,No,No
9780992,73.6,16.08322033898305,604.9932203389831,1,4,15,59,Female,Yes,No
6057337,15.0,10.785365853658536,347.1219512195122,2,2,34,41,Male,Yes,Yes
29617114,73.5,23.831034482758618,649.8620689655172,2,2,37,29,Female,No,No
7204382,38.0,12.069125683060108,424.1475409836065,2,3,17,61,Female,No,No
24524263,86.9,16.844108527131784,650.646511627907,3,2,14,43,Male,Yes,No
22682181,58.7,10.637070707070707,518.2242424242424,7,1,33,33,Male,Yes,No
27864199,63.2,12.99521739130435,539.7130434782609,1,1,28,46,Male,No,No
974025,93.7,20.367755102040817,682.065306122449,6,3,59,49,Male,Yes,No
18041776,35.0,9.277777777777779,496.6666666666667,6,1,9,48,Male,No,No
11034570,41.8,14.224421768707483,613.465306122449,6,3,5,49,Female,No,No
11870456,103.0,16.14322033898305,728.593220338983,7,4,34,59,Female,No,No
22146789,64.6,17.17888888888889,550.7333333333333,2,2,46,60,Female,No,No
19620249,42.0,15.998850574712645,359.9310344827586,3,0,47,58,Male,Yes,No
18851403,53.0,19.07962962962963,544.7777777777778,3,2,44,45,Female,Yes,No
10767329,110.8,17.638699186991868,758.3219512195121,4,2,22,41,Female,No,No
5949916,38.9,13.56354609929078,693.8127659574468,2,5,30,47,Female,Yes,No
11969116,126.8,18.28333333333333,797.0,7,3,33,58,Male,Yes,No
10118438,37.5,11.401282051282053,444.0769230769231,7,4,9,65,Female,Yes,No
18691230,54.7,15.480775193798449,508.846511627907,7,1,38,43,Male,Yes,No
5894242,39.5,9.15,429.0,5,1,30,50,Male,No,No
10305599,42.4,19.794108527131783,647.646511627907,3,3,53,43,Male,No,No
12359056,109.4,25.145802469135802,728.7481481481482,8,2,55,54,Male,Yes,No
15420955,44.2,19.71103448275862,582.6620689655173,1,1,60,29,Male,No,No
20814086,89.4,21.983333333333334,779.0,6,3,31,27,Male,No,Yes
28376508,83.5,21.952136752136752,717.1282051282051,4,0,24,39,Male,No,No
7529301,103.1,21.266190476190474,735.9714285714285,7,0,43,35,Male,Yes,No
3506455,34.2,15.697441860465116,581.8465116279069,4,3,10,43,Male,Yes,No
15389626,49.6,11.452962962962964,627.1777777777778,2,2,14,45,Female,Yes,Yes
7062907,73.6,18.28090909090909,736.8545454545455,1,4,53,55,Male,Yes,No
1415789,50.7,21.879056603773584,592.7433962264151,2,4,41,53,Male,No,No
26834719,40.2,17.067755102040817,484.065306122449,6,2,4,49,Female,Yes,No
28572833,40.3,17.484367816091954,569.0620689655173,1,1,8,29,Female,Yes,No
2593979,84.2,21.274444444444445,736.4666666666667,2,5,11,48,Male,No,No
14233692,103.6,16.655217391304348,759.3130434782609,6,1,51,46,Female,Yes,No
8995644,41.5,20.163636363636364,549.8181818181818,7,1,48,44,Male,No,No
10309597,72.4,20.612032520325204,696.7219512195122,6,4,50,41,Male,Yes,No
20551101,47.3,12.600769230769231,636.0461538461539,8,4,53,52,Female,No,Yes
23770341,94.3,18.066666666666666,784.0,4,1,19,34,Female,Yes,No
23782440,95.8,18.85,771.0,3,4,11,42,Male,Yes,No
26742313,56.5,16.780434782608694,766.8260869565217,8,3,5,23,Male,Yes,No
17321254,39.0,11.147435897435898,488.84615384615387,6,3,25,52,Female,No,No
631971,109.0,19.28333333333333,797.0,6,4,37,44,Female,No,No
17978590,46.3,11.360049751243782,441.6029850746269,7,1,8,67,Male,No,Yes
18795681,10.4,7.896879432624114,413.8127659574468,6,1,4,47,Female,No,No
22154818,42.2,17.961884057971016,597.7130434782609,8,2,50,46,Male,No,No
8461535,90.4,24.983333333333334,779.0,5,1,47,40,Female,Yes,No
7404539,97.4,25.22111111111111,733.2666666666667,4,4,19,48,Male,No,No
9470468,44.2,18.465470085470088,447.92820512820515,5,1,28,39,Male,No,No
2452412,19.3,7.622032520325203,337.3219512195122,6,1,17,41,Male,No,No
9533982,49.8,23.924938271604937,715.4962962962964,3,5,57,27,Female,No,No
8663130,72.3,18.39108843537415,683.465306122449,3,1,28,49,Female,No,No
1135376,41.2,18.474444444444444,628.4666666666667,2,5,61,48,Male,Yes,Yes
7723099,28.5,14.354421768707482,381.265306122449,2,1,16,49,Male,No,No
4112031,29.3,16.99156862745098,599.4941176470588,1,2,5,34,Male,No,No
7783412,73.6,22.017777777777777,721.0666666666666,7,4,32,48,Female,No,Yes
9733077,84.8,19.84962962962963,650.9777777777778,2,3,18,45,Male,Yes,No
21483248,56.2,21.563333333333333,693.8,3,3,11,50,Female,Yes,Yes
25233667,76.4,22.654444444444444,759.2666666666667,7,3,3,30,Female,No,Yes
22932634,48.7,17.63,397.8,3,1,10,50,Female,No,No
14241379,78.4,13.096868686868687,605.8121212121213,2,4,9,66,Female,Yes,No
14710317,22.9,13.064421768707483,543.8653061224489,8,4,43,49,Female,No,No
8807967,34.0,11.411904761904761,504.7142857142857,2,0,52,28,Male,No,No
20026416,58.2,20.909629629629627,594.5777777777778,6,4,51,45,Male,Yes,No
26255749,89.4,24.5,750.0,6,3,14,35,Female,Yes,No
23090013,117.1,26.333333333333336,800.0,5,3,53,41,Female,No,No
24658569,45.0,10.685365853658537,461.1219512195122,3,2,55,41,Male,No,No
24503862,112.8,19.996553672316384,719.793220338983,4,1,57,59,Male,Yes,No
17159900,107.0,24.2,792.0,3,4,11,46,Female,Yes,No
6512276,69.0,23.75,765.0,4,4,54,34,Female,Yes,No
23947401,51.0,19.011904761904763,720.7142857142858,6,2,49,28,Female,Yes,No
2922179,93.5,23.348550724637683,680.9130434782609,4,2,8,46,Female,Yes,No
17491375,31.5,10.976553672316385,478.59322033898303,4,5,39,59,Female,Yes,No
1094848,116.2,24.212367149758453,732.7420289855072,7,2,60,69,Female,Yes,Yes
2445145,40.6,13.663737373737375,519.8242424242425,1,1,26,33,Female,No,No
9290268,67.2,23.827701149425287,709.6620689655173,4,2,43,29,Female,Yes,No
3554861,83.7,20.141111111111112,608.4666666666667,3,0,19,48,Female,No,No
9833799,79.5,17.297619047619047,617.8571428571429,4,1,59,56,Female,No,No
2793874,87.4,18.03333333333333,842.0,3,5,44,40,Female,No,No
4503041,39.6,17.707441860465117,582.446511627907,7,5,32,43,Female,No,No
21172350,78.3,17.544242424242423,572.6545454545454,4,1,5,55,Male,Yes,No
912570,13.4,18.017575757575756,421.05454545454546,7,1,28,55,Female,No,No
17847417,51.2,11.391111111111112,563.4666666666667,3,4,60,48,Male,No,No
26640861,88.5,16.566666666666666,754.0,1,4,56,46,Male,Yes,No
22220402,29.5,12.872222222222224,592.3333333333334,2,3,59,24,Male,Yes,No
395301,117.9,26.866666666666667,832.0,1,4,25,44,Female,No,No
29181891,98.4,22.866666666666667,832.0,4,3,20,45,Female,No,No
21754536,81.4,17.983333333333334,839.0,7,5,8,50,Female,No,No
20690453,28.8,16.85333333333333,411.2,7,0,40,50,Male,No,No
9872067,86.4,16.906969696969696,654.4181818181819,6,0,17,44,Male,No,No
15757044,118.3,16.8220325203252,769.3219512195121,7,2,11,41,Female,No,No
3615262,92.0,22.933333333333334,656.0,6,4,29,64,Female,No,No
23131012,83.1,17.658803418803416,699.5282051282051,3,4,40,39,Male,No,No
20170626,30.7,18.563333333333333,453.8,3,0,49,50,Male,Yes,No
4905972,57.7,15.01030303030303,660.6181818181818,8,4,1,44,Male,No,No
913636,59.5,17.481884057971016,748.9130434782609,1,5,10,46,Female,No,No
29504096,13.7,7.294367816091954,377.6620689655173,7,1,13,29,Female,Yes,No
7604745,54.4,8.843333333333334,470.6,1,2,39,64,Male,No,No
24376870,124.8,28.133333333333333,848.0,4,2,34,28,Male,No,No
11772012,84.6,24.994901960784315,839.6941176470589,1,3,58,34,Male,Yes,No
17428987,117.3,18.383333333333333,803.0,4,3,45,53,Female,No,No
10024843,28.6,8.69,461.4,5,1,53,40,Female,No,No
753922,67.4,17.723636363636366,703.4181818181819,7,2,11,44,Male,No,No
24753187,120.2,24.65,759.0,4,2,11,42,Male,Yes,No
16835064,39.6,17.693603603603606,641.6162162162162,2,2,7,37,Male,No,No
19207809,19.7,17.47761904761905,508.6571428571429,8,5,49,56,Female,Yes,No
14627656,83.8,16.4058024691358,624.3481481481481,2,3,23,54,Male,No,No
28761089,66.9,19.457619047619048,567.4571428571429,6,2,12,56,Male,No,No
19317805,88.7,14.728550724637682,643.7130434782609,2,2,7,46,Male,No,No
23703775,61.1,18.492032520325203,689.5219512195122,6,4,34,41,Male,Yes,Yes
25395544,42.5,18.82108843537415,589.2653061224489,4,5,40,49,Male,Yes,No
1868844,13.1,11.655517241379311,459.3310344827586,7,4,37,58,Male,Yes,No
12485340,40.9,8.779125683060109,346.74754098360654,4,1,17,61,Female,No,No
3295545,113.0,24.348850574712642,680.9310344827586,4,2,14,58,Male,No,No
5796348,99.4,22.9,774.0,8,4,31,37,Female,No,No
23285932,104.5,22.233333333333334,794.0,7,5,22,36,Male,No,No
28478074,80.2,22.102222222222224,726.1333333333333,2,4,10,60,Female,No,No
19150849,48.1,17.16962962962963,370.1777777777778,3,0,32,45,Male,No,No
3176747,83.8,22.30693693693694,678.4162162162163,4,3,4,37,Female,Yes,Yes
14088932,49.5,12.653535353535354,579.2121212121212,4,4,20,66,Female,Yes,No
9709769,61.2,19.934901960784316,656.0941176470589,1,1,47,34,Female,Yes,No
5310518,39.4,16.55761904761905,453.45714285714286,5,0,39,56,Male,No,Yes
8156723,40.5,8.402032520325204,384.1219512195122,7,0,54,41,Male,Yes,No
11507561,76.4,20.660537634408602,759.6322580645161,2,4,46,62,Female,No,No
29434954,51.0,16.686879432624114,641.2127659574468,3,4,51,47,Male,Yes,No
1719183,49.2,13.939523809523811,656.3714285714286,6,2,40,35,Male,Yes,No
17039244,37.4,8.08156862745098,424.8941176470588,4,1,23,34,Female,Yes,No
5106098,57.1,22.304102564102564,678.2461538461539,2,5,18,52,Female,No,No
13080475,69.0,16.833068783068782,649.984126984127,8,5,20,63,Male,No,No
3620988,78.4,17.993333333333332,659.6,5,2,58,64,Female,No,No
17731114,97.1,17.244421768707483,794.665306122449,2,5,23,49,Male,Yes,No
10063606,30.1,13.625470085470084,517.5282051282051,4,4,61,39,Female,No,No
26020658,87.8,23.890212765957443,713.4127659574467,6,4,22,47,Male,No,No
6792778,81.8,15.610909090909093,696.6545454545455,2,4,28,55,Male,Yes,No
15504314,80.5,15.646296296296297,638.7777777777778,5,1,52,45,Male,Yes,No
10251638,40.0,9.5,510.0,4,4,43,50,Male,No,No
24023392,113.4,20.887777777777778,773.2666666666667,8,0,4,48,Female,No,No
5510574,79.8,26.15,789.0,5,5,41,53,Male,Yes,No
28921272,26.3,12.002389937106917,420.14339622641506,2,4,8,53,Female,Yes,No
3040095,113.1,21.733333333333334,764.0,6,4,29,48,Male,No,No
297858,67.7,21.975238095238097,718.5142857142857,2,2,44,28,Female,Yes,No
22329971,82.0,19.348850574712642,680.9310344827586,1,3,38,58,Female,Yes,No
8638597,52.3,13.736666666666668,524.2,3,1,12,32,Male,No,No
21398288,53.0,22.3969696969697,623.8181818181818,4,3,4,44,Female,No,No
3134494,16.7,7.316936936936937,379.0162162162162,3,0,27,37,Male,Yes,No
8512728,65.6,13.082857142857142,664.9714285714285,3,2,18,35,Male,No,No
21747292,49.2,10.63354609929078,518.0127659574468,1,0,47,47,Male,Yes,No
29729031,54.8,18.539135802469133,632.3481481481481,5,3,59,54,Male,Yes,No
9619582,71.8,21.341568627450982,620.4941176470588,6,0,34,34,Male,Yes,No
9172380,50.5,16.029629629629632,481.77777777777777,5,0,6,45,Male,Yes,Yes
10150845,22.9,6.241884057971015,314.5130434782609,5,1,11,46,Female,Yes,No
26625339,102.5,16.240909090909092,734.4545454545455,3,3,47,55,Female,No,No
24760599,25.4,14.394108527131783,563.646511627907,1,3,48,43,Male,Yes,No
3645507,32.7,14.391904761904762,623.5142857142857,5,2,27,28,Male,No,No
15484818,92.3,14.353333333333333,681.2,1,2,59,40,Male,Yes,No
19529507,52.2,7.98077519379845,418.846511627907,5,0,26,43,Male,No,No
4120215,89.4,24.66354609929078,699.8127659574468,7,1,33,47,Female,Yes,No
14816781,49.6,19.56037037037037,633.6222222222223,4,2,57,36,Female,No,No
4198627,61.3,17.16855072463768,550.1130434782608,1,1,44,46,Female,No,Yes
24000453,20.7,19.44437908496732,506.66274509803924,3,2,60,51,Male,Yes,Yes
18543251,65.6,18.083333333333336,785.0,1,3,3,30,Female,Yes,No
14755272,98.2,17.310303030303032,678.6181818181818,8,2,37,44,Female,Yes,No
14400360,58.9,12.572962962962963,634.3777777777777,4,1,15,45,Female,No,Yes
9476938,91.1,15.8,768.0,5,3,12,50,Male,Yes,No
8514123,88.7,25.403383084577115,804.2029850746269,3,4,36,67,Male,No,No
21813849,63.1,12.867777777777778,592.0666666666667,7,1,39,48,Male,No,No
9174660,119.2,17.7,822.0,4,2,1,51,Male,No,No
28347978,82.5,19.96666666666667,778.0,5,3,5,49,Male,Yes,No
1405874,118.8,22.733333333333334,824.0,3,3,11,48,Female,No,No
1764983,73.7,18.326969696969698,559.6181818181818,2,2,9,44,Female,No,No
5420509,26.9,18.36077519379845,561.646511627907,2,2,4,43,Female,Yes,No
25844466,76.6,15.23090909090909,733.8545454545455,2,3,36,55,Female,Yes,No
10915382,111.5,17.00213675213675,720.1282051282051,1,0,9,39,Female,Yes,No
27727606,27.0,12.166666666666666,550.0,3,5,11,40,Male,No,No
29543797,101.6,23.53333333333333,812.0,6,3,7,51,Female,No,Yes
6884551,72.4,15.035438596491227,782.1263157894737,5,3,59,38,Female,No,No
6021245,63.1,19.439999999999998,686.4,6,1,14,40,Male,No,No
13391218,48.2,10.230775193798449,493.846511627907,5,2,7,43,Male,No,No
10395698,117.2,18.772105263157897,766.3263157894737,6,0,48,38,Male,Yes,No
659575,90.9,16.630270270270273,757.8162162162163,3,4,35,37,Male,Yes,No
